timestamp,deletions,insertions,reads,updates
1596278602,882517126,927823125,8231622868,6419860989
1596278603,882517126,927823142,8231623330,6419861451
1596278604,882517126,927823161,8231623780,6419861901
1596278605,882517126,927823179,8231624224,6419862345
1596278606,882517126,927823192,8231624692,6419862813
1596278607,882517126,927823198,8231625171,6419863292
1596278608,882517126,927823206,8231625638,6419863759
1596278609,882517126,927823209,8231626094,6419864215
1596278610,882517126,927823217,8231626559,6419864680
1596278611,882517126,927823230,8231627091,6419865212
1596278612,882517126,927823247,8231627652,6419865773
1596278613,882517126,927823265,8231628217,6419866338
1596278614,882517126,927823291,8231628773,6419866894
1596278615,882517126,927823312,8231629298,6419867419
1596278616,882517126,927823315,8231629761,6419867882
1596278618,882517126,927823326,8231630228,6419868349
1596278619,882517126,927823333,8231630703,6419868824
1596278620,882517126,927823354,8231631161,6419869282
1596278621,882517126,927823373,8231631618,6419869739
1596278622,882517126,927823382,8231632060,6419870181
1596278623,882517126,927823384,8231632535,6419870656
1596278624,882517126,927823394,8231633002,6419871123
1596278625,882517126,927823397,8231633461,6419871582
1596278626,882517126,927823408,8231633922,6419872043
1596278627,882517126,927823414,8231634376,6419872497
1596278628,882517126,927823427,8231634924,6419873045
1596278629,882517126,927823440,8231635453,6419873574
1596278630,882517126,927823476,8231635988,6419874109
1596278631,882517126,927823498,8231636535,6419874656
1596278632,882517126,927823499,8231637074,6419875195
1596278633,882517126,927823508,8231637627,6419875748
1596278634,882517126,927823518,8231638176,6419876297
1596278635,882517126,927823535,8231638704,6419876825
1596278636,882517126,927823559,8231639236,6419877357
1596278637,882517126,927823569,8231639676,6419877797
1596278638,882517126,927823583,8231640145,6419878266
1596278639,882517126,927823595,8231640603,6419878724
1596278640,882517126,927823602,8231641056,6419879177
1596278641,882517126,927823614,8231641506,6419879627
1596278642,882517126,927823627,8231641947,6419880068
1596278643,882517126,927823641,8231642351,6419880472
1596278644,882517126,927823662,8231642816,6419880937
1596278645,882517126,927823686,8231643074,6419881195
1596278646,882517126,927823704,8231643317,6419881438
1596278647,882517126,927823708,8231643642,6419881763
1596278648,882517126,927823713,8231644106,6419882227
1596278649,882517126,927823717,8231644549,6419882670
1596278650,882517126,927823719,8231644887,6419883008
1596278651,882517126,927823737,8231645146,6419883267
1596278652,882517126,927823740,8231645447,6419883568
1596278653,882517126,927823754,8231645704,6419883825
1596278654,882517126,927823768,8231645958,6419884079
1596278655,882517126,927823777,8231646202,6419884323
1596278656,882517126,927823799,8231646457,6419884578
1596278657,882517126,927823807,8231646702,6419884823
1596278658,882517126,927823817,8231646941,6419885062
1596278659,882517126,927823830,8231647198,6419885319
1596278660,882517126,927823853,8231647455,6419885576
1596278661,882517126,927823881,8231647829,6419885950
1596278662,882517126,927823891,8231648289,6419886410
1596278663,882517126,927823904,8231648739,6419886860
1596278664,882517126,927823915,8231649196,6419887317
1596278665,882517126,927823920,8231649659,6419887780
1596278666,882517126,927823934,8231650084,6419888205
1596278667,882517126,927823946,8231650335,6419888456
1596278668,882517126,927823962,8231650592,6419888713
1596278669,882517126,927823965,8231650846,6419888967
1596278670,882517126,927823972,8231651100,6419889221
1596278671,882517126,927823991,8231651353,6419889474
1596278672,882517126,927824008,8231651608,6419889729
1596278673,882517126,927824032,8231651879,6419890000
1596278674,882517126,927824048,8231652124,6419890245
1596278675,882517126,927824069,8231652383,6419890504
1596278676,882517126,927824096,8231652644,6419890765
1596278677,882517126,927824113,8231652946,6419891067
1596278678,882517126,927824138,8231653406,6419891527
1596278679,882517126,927824167,8231653837,6419891958
1596278680,882517126,927824188,8231654135,6419892256
1596278681,882517126,927824205,8231654386,6419892507
1596278682,882517126,927824212,8231654627,6419892748
1596278683,882517126,927824215,8231654875,6419892996
1596278684,882517126,927824220,8231655119,6419893240
1596278685,882517126,927824225,8231655341,6419893462
1596278686,882517126,927824245,8231655596,6419893717
1596278687,882517126,927824258,8231655832,6419893953
1596278688,882517126,927824274,8231656073,6419894194
1596278689,882517126,927824278,8231656308,6419894429
1596278690,882517126,927824291,8231656564,6419894685
1596278691,882517126,927824304,8231656986,6419895107
1596278692,882517126,927824307,8231657450,6419895571
1596278693,882517126,927824327,8231657908,6419896029
1596278694,882517126,927824339,8231658328,6419896449
1596278695,882517126,927824344,8231658776,6419896897
1596278696,882517126,927824357,8231659219,6419897340
1596278697,882517126,927824370,8231659594,6419897715
1596278698,882517126,927824387,8231659843,6419897964
1596278699,882517126,927824393,8231660092,6419898213
1596278700,882517126,927824403,8231660353,6419898474
1596278701,882517126,927824421,8231660604,6419898725
1596278702,882517126,927824427,8231660847,6419898968
1596278703,882517126,927824438,8231661096,6419899217
1596278704,882517126,927824440,8231661335,6419899456
1596278705,882517126,927824446,8231661581,6419899702
1596278706,882517126,927824456,8231661826,6419899947
1596278707,882517126,927824461,8231662064,6419900185
1596278708,882517126,927824469,8231662355,6419900476
1596278709,882517126,927824470,8231662797,6419900918
1596278710,882517126,927824478,8231663120,6419901241
1596278711,882517126,927824492,8231663364,6419901485
1596278712,882517126,927824498,8231663643,6419901764
1596278713,882517126,927824512,8231663881,6419902002
1596278714,882517126,927824520,8231664135,6419902256
1596278715,882517126,927824536,8231664363,6419902484
1596278716,882517126,927824546,8231664612,6419902733
1596278717,882517126,927824554,8231664861,6419902982
1596278718,882517126,927824563,8231665109,6419903230
1596278719,882517126,927824578,8231665350,6419903471
1596278720,882517126,927824591,8231665586,6419903707
1596278721,882517126,927824604,8231665808,6419903929
1596278722,882517126,927824612,8231666031,6419904152
1596278723,882517126,927824625,8231666456,6419904577
1596278724,882517126,927824627,8231666894,6419905015
1596278725,882517126,927824635,8231667303,6419905424
1596278726,882517126,927824651,8231667758,6419905879
1596278727,882517126,927824664,8231668206,6419906327
1596278728,882517126,927824677,8231668563,6419906684
1596278729,882517126,927824682,8231668813,6419906934
1596278730,882517126,927824691,8231669064,6419907185
1596278731,882517126,927824702,8231669316,6419907437
1596278732,882517126,927824713,8231669578,6419907699
1596278733,882517126,927824734,8231669831,6419907952
1596278734,882517126,927824738,8231670080,6419908201
1596278735,882517126,927824746,8231670318,6419908439
1596278736,882517126,927824760,8231670568,6419908689
1596278737,882517126,927824765,8231670819,6419908940
1596278738,882517126,927824771,8231671060,6419909181
1596278739,882517126,927824784,8231671380,6419909501
1596278740,882517126,927824792,8231671829,6419909950
1596278741,882517126,927824815,8231672295,6419910416
1596278742,882517126,927824830,8231672633,6419910754
1596278743,882517126,927824844,8231672886,6419911007
1596278744,882517126,927824858,8231673126,6419911247
1596278745,882517126,927824875,8231673378,6419911499
1596278746,882517126,927824893,8231673621,6419911742
1596278747,882517126,927824901,8231673864,6419911985
1596278748,882517126,927824906,8231674111,6419912232
1596278749,882517126,927824915,8231674348,6419912469
1596278750,882517126,927824942,8231674605,6419912726
1596278751,882517126,927824958,8231674860,6419912981
1596278752,882517126,927824971,8231675110,6419913231
1596278753,882517126,927824986,8231675377,6419913498
1596278754,882517126,927824994,8231675835,6419913956
1596278755,882517126,927825014,8231676301,6419914422
1596278756,882517126,927825025,8231676745,6419914866
1596278757,882517126,927825046,8231677206,6419915327
1596278758,882517126,927825053,8231677642,6419915763
1596278759,882517126,927825061,8231677891,6419916012
1596278760,882517126,927825082,8231678144,6419916265
1596278761,882517126,927825091,8231678397,6419916518
1596278762,882517126,927825096,8231678643,6419916764
1596278763,882517126,927825114,8231678900,6419917021
1596278764,882517126,927825124,8231679148,6419917269
1596278765,882517126,927825143,8231679400,6419917521
1596278766,882517126,927825381,8231679644,6419917765
1596278767,882517126,927825383,8231679880,6419918001
1596278768,882517126,927825391,8231680118,6419918239
1596278769,882517126,927825397,8231680364,6419918485
1596278770,882517126,927825412,8231680799,6419918920
1596278771,882517126,927825657,8231681238,6419919359
1596278772,882517126,927825671,8231681716,6419919837
1596278773,882517126,927825685,8231682030,6419920151
1596278774,882517126,927825710,8231682278,6419920399
1596278775,882517126,927825733,8231682525,6419920646
1596278776,882517126,927825748,8231682771,6419920892
1596278777,882517126,927825973,8231683004,6419921125
1596278778,882517126,927825983,8231683262,6419921383
1596278779,882517126,927825997,8231683503,6419921624
1596278780,882517126,927826004,8231683752,6419921873
1596278781,882517126,927826015,8231683994,6419922115
1596278782,882517126,927826051,8231684229,6419922350
1596278783,882517126,927826260,8231684457,6419922578
1596278784,882517126,927826266,8231684705,6419922826
1596278785,882517126,927826274,8231685071,6419923192
1596278786,882517126,927826298,8231685529,6419923650
1596278787,882517126,927826336,8231685951,6419924072
1596278788,882517126,927826545,8231686370,6419924491
1596278789,882517126,927826560,8231686780,6419924901
1596278790,882517126,927826578,8231687025,6419925146
1596278791,882517126,927826579,8231687269,6419925390
1596278792,882517126,927826584,8231687523,6419925644
1596278793,882517126,927826596,8231687781,6419925902
1596278794,882517126,927826601,8231688032,6419926153
1596278795,882517126,927826614,8231688281,6419926402
1596278796,882517126,927826617,8231688527,6419926648
1596278797,882517126,927826630,8231688779,6419926900
1596278798,882517126,927826634,8231689025,6419927146
1596278799,882517126,927826635,8231689269,6419927390
1596278800,882517126,927826650,8231689524,6419927645
1596278801,882517126,927826666,8231689852,6419927973
1596278802,882517126,927826674,8231690300,6419928421
1596278803,882517126,927826686,8231690757,6419928878
1596278804,882517126,927826701,8231691112,6419929233
1596278805,882517126,927826716,8231691367,6419929488
1596278806,882517126,927826720,8231691615,6419929736
1596278807,882517126,927826722,8231691866,6419929987
1596278808,882517126,927826740,8231692117,6419930238
1596278809,882517126,927826749,8231692367,6419930488
1596278810,882517126,927826764,8231692620,6419930741
1596278811,882517126,927826772,8231692859,6419930980
1596278812,882517126,927826788,8231693110,6419931231
1596278814,882517126,927826800,8231693341,6419931462
1596278815,882517126,927826808,8231693568,6419931689
1596278816,882517126,927826813,8231693787,6419931908
1596278817,882517126,927826826,8231694145,6419932266
1596278818,882517126,927826833,8231694596,6419932717
1596278819,882517126,927826841,8231695033,6419933154
1596278820,882517126,927826853,8231695475,6419933596
1596278821,882517126,927826877,8231695923,6419934044
